"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Multi-Cloud: expectations and current approaches","https://scispace.com/paper/multi-cloud-expectations-and-current-approaches-fez8wotkth","2013","Proceedings Article","","Dana Petcu","10.1145/2462326.2462328","","Using resources and services from multiple Clouds is a natural evolution from consuming the ones from in-silo Clouds. Technological and administrative barriers are however slowing the process. Fortunately the recent years are marked by the appearance of several solutions that are partially overpassing them. However, the approaches are quite various and not adopted at large scale. This paper intends to offer a snapshot of the current state-of-the-art and to identify the future steps in building Multi-Clouds. A list of basic requirements for a Multi-Cloud is proposed.","This paper intends to offer a snapshot of the current state-of-the-art and to identify the future steps in building Multi-Clouds, and a list of basic requirements for a Multi- Cloud is proposed."
"Orchestration from the cloud to the edge","https://scispace.com/paper/orchestration-from-the-cloud-to-the-edge-5brf3nodh1","2020","Book Chapter","","Sergej Svorobej
Malika Bendechache
Frank Griesinger
Jörg Domaschka","10.1007/978-3-030-41110-7_4","https://scispace.com/pdf/orchestration-from-the-cloud-to-the-edge-5brf3nodh1.pdf","The effective management of complex and heterogeneous computing environments is one of the biggest challenges that service and infrastructure providers are facing in the cloud-to-thing continuum era. Advanced orchestration systems are required to support the resource management of large-scale cloud data centres integrated with the big data generation of IoT devices. The orchestration system should be aware about all available resources and their current status in order to perform dynamic allocations and enable short time deployment of applications. This chapter will review the state of the art with regards to orchestration along the cloud-to-thing continuum with a specific emphasis on container-based orchestration (e.g. Docker Swarm and Kubernetes) and fog-specific orchestration architectures (e.g. SORTS, SOAFI, ETSI IGS MEC, and CONCERT).","This chapter will review the state of the art with regards to orchestration along the cloud-to-thing continuum with a specific emphasis on container-based orchestration and fog-specific orchestration architectures."
"Cloud Services Orchestration: A Comparative Study of Existing Approaches","https://scispace.com/paper/cloud-services-orchestration-a-comparative-study-of-existing-580r0dva3v","2014","Proceedings Article","Advanced Information Networking and Applications","Khadija Bousselmi
Zaki Brahmi
Mohamed Mohsen Gammoudi","10.1109/WAINA.2014.72","","Cloud Computing is emerging today as a service model used to relocate locally-based data and applications to virtualized services available via Internet at a lower cost. A key to exploit the benefits of this model is orchestration which consists in coordinating effectively the deployment of a set of virtualized services in order to fulfill operational and quality objectives of end users and Cloud providers. Cloud orchestration can be carried out at two levels: hardware level orchestration and software level orchestration. In this paper, we highlight the main challenging points about the Cloud orchestration concept. Then, we carry on a comparative study of some existing research works involved with this concept at hardware and software levels.","This paper highlights the main challenging points about the Cloud orchestration concept and carries on a comparative study of some existing research works involved with this concept at hardware and software levels."
"Interoperability and Portability Approaches in Inter-Connected Clouds: A Review","https://scispace.com/paper/interoperability-and-portability-approaches-in-inter-4l8j9vwa8h","2017","Journal Article","ACM Computing Surveys","Kiranbir Kaur
Sandeep Sharma
Karanjeet Singh Kahlon","10.1145/3092698","","Inter-connected cloud computing is an inherent evolution of Cloud Computing. Numerous benefits provided by connecting clouds have garnered attraction from the academic as well as the industry sector. Just as every new evolution faces challenges, inter-connected clouds have their own set of challenges such as security, monitoring, authorization and identity management, vendor lock-in, and so forth. This article considers the vendor lock-in problem, which is a direct consequence of the lack of interoperability and portability. An extensive literature review by surveying more than 120 papers has been done to analyze and categorize various solutions suggested in literature for solving the interoperability and portability issues of inter-connected clouds. After categorizing the solutions, the literature has been mapped to a specific solution and a comparative analysis of the papers under the same solution has been done. The term “inter-connected clouds” has been used generically in this article to refer to any collaboration of clouds which may be from the user side (Multi-clouds or Aggregated service by Broker) or the provider side (Federated clouds or Hybrid clouds). Lastly, two closely related issues (Brokers and Meta-scheduling) and the remaining challenges of inter-connected clouds are discussed.","This article considers the vendor lock-in problem, which is a direct consequence of the lack of interoperability and portability of inter-connected clouds."
"Hybrid Clouds: Implementation and obstacles","https://scispace.com/paper/hybrid-clouds-implementation-and-obstacles-3m8v3kktgj","2016","","","Victor Bylin","","","Hybrid cloud is the approach companies want to adopt for its future in the cloud since hybrid cloud allows you to boost the capacity or the capability of a cloud service by aggregation, integration ...","The hybrid cloud allows you to boost the capacity or the capability of a cloud service by aggregation, integration, or combining different types of cloud services."
"Multi Cloud &amp; Hybrid Cloud Architecture Patterns for Fintech Space","https://scispace.com/paper/multi-cloud-hybrid-cloud-architecture-patterns-for-fintech-3v5c8oim0ub8","2022","Journal Article","Journal of Civil Engineering Research & Technology","Ramasankar Molleti -","10.47363/jcert/2022(4)e101","","This technical report aims at exploring multi-cloud and hybrid cloud architecture concern to the fintech industry. First, it provides a brief introduction to Cloud computing; second, it explores the fundamentals of multi-cloud and hybrid cloud and discusses them in the context of financial technology organizations. This paper compares the strengths and weaknesses of these architectures, identifies future trends, and provides guidance for fintech firms seeking cloud migration best practices. ","This technical report explores multi-cloud and hybrid cloud architecture patterns for fintech, discussing their strengths and weaknesses, future trends, and best practices for cloud migration, providing guidance for fintech firms seeking to leverage cloud computing effectively."
"Smart System for Multi-Cloud Pathways","https://scispace.com/paper/smart-system-for-multi-cloud-pathways-2lthdve7","2022","Journal Article","","I. Banipal
Shubhi Asthana","10.1109/BigData55660.2022.10021041","","Enterprises are rapidly working on strategies to migrate their applications to cloud. Multi-cloud allows mixing and matching multiple cloud vendors when migrating thousands of applications based on their set of requirements and various different types of constraints. To utilize the advantages of different clouds, achieve maximum flexibility and avoid concentration risk, enterprises spread their applications across cloud providers. But this activity is not trivial as it would require honoring the constraints which the customer has, and at the same time generating the most optimal configuration of cloud resources.There are a few challenges associated with this. Firstly, the applications to be migrated need to be documented well, in order to migrate them successfully. Some applications may be very old (legacy) and need an architect overhaul which means the cloud feasibility needs to be checked. Also, enterprises would like to have an optimal list of cloud vendors that satisfy their need. To overcome these challenges, we propose a smart system for determining multi-cloud pathway for applications. The system identifies cloud feasible applications, understands their requirements and recommends optimal set of cloud vendors honoring their constraints. This is enabled through Reinforcement Learning with Human-in-the-Loop. We show our results with a use case from real world scenario.","In this article , the authors proposed a smart system for determining multi-cloud pathway for applications, which identifies cloud feasible applications, understand their requirements and recommends optimal set of cloud vendors honoring their constraints."
"Smart System for Multi-Cloud Pathways","https://scispace.com/paper/smart-system-for-multi-cloud-pathways-3ip2b3jy","2022","Proceedings Article","2022 IEEE International Conference on Big Data (Big Data)","","10.1109/bigdata55660.2022.10021041","","Enterprises are rapidly working on strategies to migrate their applications to cloud. Multi-cloud allows mixing and matching multiple cloud vendors when migrating thousands of applications based on their set of requirements and various different types of constraints. To utilize the advantages of different clouds, achieve maximum flexibility and avoid concentration risk, enterprises spread their applications across cloud providers. But this activity is not trivial as it would require honoring the constraints which the customer has, and at the same time generating the most optimal configuration of cloud resources.There are a few challenges associated with this. Firstly, the applications to be migrated need to be documented well, in order to migrate them successfully. Some applications may be very old (legacy) and need an architect overhaul which means the cloud feasibility needs to be checked. Also, enterprises would like to have an optimal list of cloud vendors that satisfy their need. To overcome these challenges, we propose a smart system for determining multi-cloud pathway for applications. The system identifies cloud feasible applications, understands their requirements and recommends optimal set of cloud vendors honoring their constraints. This is enabled through Reinforcement Learning with Human-in-the-Loop. We show our results with a use case from real world scenario. ","In this article , the authors proposed a smart system for determining multi-cloud pathway for applications, which identifies cloud feasible applications, understand their requirements and recommends optimal set of cloud vendors honoring their constraints."
"The Prospects for Multi-Cloud Deployment of SaaS Applications with Container Orchestration Platforms","https://scispace.com/paper/the-prospects-for-multi-cloud-deployment-of-saas-12jdm1z61r","2016","Proceedings Article","International Middleware Conference","Vincent Reniers","10.1145/3009925.3009930","","Recent years have seen an increased adoption of container technology for software deployment and lightweight virtualization. More recently, container orchestration systems provide a platform for container deployment and management of cluster resources.Software-as-a-Service (SaaS) providers traditionally make use of middleware to facilitate multi-tenancy in a federated cloud. Container orchestration presents many opportunities in achieving scalability and providing cost-efficient multi-tenancy. In this paper, we outline opportunities and challenges for multi-cloud deployment of containerized SaaS applications.","Challenges and opportunities for multi-cloud deployment of containerized SaaS applications in the container orchestration world are outlined."
"Multicloud Orchestration using Terraform","https://scispace.com/paper/multicloud-orchestration-using-terraform-2j87qkot","2022","Journal Article","International Journal For Science Technology And Engineering","Btissame Es-Sabbahi , Abir Bouhamdi , Rajae Amiali , Mounia Serraj , Mohammed Elbiaze , Mohammed …","10.22214/ijraset.2022.44760","https://scispace.com/pdf/multicloud-orchestration-using-terraform-2j87qkot.pdf","Abstract: In the past ten years, innovations in the field of cloud computational infrastructure have made a major impact and became an essential part of every organization. Most of the cloud service providers are improvising their service and they are making the user experience better. Even though the providers have provided many services, they are facing the situations like vendor lock-in, unreliability, lower performance and increased costs. A new methodology has been introduced to help overcome these problems being faced. Multi-cloud technology provides the utility of using various cloud functionalities provided by different cloud vendors that gives organizations a great number of options to optimize performance, reduced financial overhead and chose the best cloud technologies available without creating any platform complexities. There are different tools available that are used for cloud provisioning, orchestration and management like AWS CloudFormation, Ansible, Terraform, Cloudify etc. This paper summarizes the analysis of the evolution of multi-cloud strategy and also shows the role of terraform in cloud orchestration with a small comparison with one of the other cloud orchestration tools ","In this paper , the authors summarized the analysis of the evolution of multi-cloud strategy and also showed the role of terraform in cloud orchestration with a small comparison with one of the other Cloud orchestration tools."
"Future of cloud computing: Innovations in multi-cloud and hybrid architectures","https://scispace.com/paper/future-of-cloud-computing-innovations-in-multi-cloud-and-1fgzezeq2iqb","2019","Journal Article","World Journal Of Advanced Research and Reviews","Bangar Raju Cherukuri","10.30574/wjarr.2019.1.1.0002","","In this article, the author discusses new trends associated with multi-cloud and hybrid cloud realigning Enterprise ICT. I examined complex requirements, multitasking, business benefits of multi-cloud solutions, and hybrid-cloud implementing multiple CSPs with public and private, engaging that multi-cloud and hybrid architectures are how businesses can achieve flexibility, scalability, and great resiliency. Such improvements relate to significant issues like vendor capture, security issues, and runtime performance optimization. The paper also analyzes some case examples of such enterprises to discuss their experience, lessons learned, and results achieved. In this empirical review, the authors analyze performance indicators, describe potential scenarios, and classify such tactics as valuable in achieving increased critical enterprise flexibility and utilization. Besides, the discussion covers integration issues, skills shortage, and costs and provides practical solutions for the implementation process. Therefore, while claiming the applicability of the multi-cloud and hybrid-cloud approaches to scalability and security, this article reveals critical facts about their future for the further development of cloud services to enterprises. ","This article examines the future of cloud computing, highlighting innovations in multi-cloud and hybrid architectures that offer flexibility, scalability, and resilience, while addressing challenges like vendor capture, security, and integration issues."
"Good Bye Vendor Lock-in: Getting your Cloud Applications Multi-Cloud Ready!","https://scispace.com/paper/good-bye-vendor-lock-in-getting-your-cloud-applications-2rgqjlx87u","2019","Proceedings Article","IEEE/ACM International Conference Utility and Cloud Computing","Marta Rozanska
Kyriakos Kritikos","10.1145/3368235.3370267","","Clouds offer significant advantages over traditional cluster computing architectures including flexibility, high-availability, ease of deployment, and on-demand resource allocation -- all packed up in an attractive pay-as-you-go economic model for the users. However, cloud users are often forced into vendor lock-in due to the use of incompatible APIs, cloud-specific services, and complex pricing models of the cloud service providers (CSPs). Cloud management platforms (CMPs), supporting hybrid and multi-cloud deployment, offer an answer by providing a unified abstract interface to multiple cloud platforms. Nonetheless, modelling applications to use multi-clouds, automated resource selection based on user requirements from various available CSPs, cost optimization, security, and runtime adaptation of deployed applications still remain a challenge. In this tutorial, we provide a practical introduction to multi-cloud application modelling, configuration, deployment, and adaptation. We survey existing CMPs, compare their features and modelling methods. Finally, we provide a practical hands-on training for getting your applications ready for multi-cloud using selected tools. By the end of this tutorial, attendees should be able to understand the benefits of the multi-cloud approach, and prepared to deploy their first managed multi-cloud application.","This tutorial provides a practical introduction to multi-cloud application modelling, configuration, deployment, and adaptation, and a practical hands-on training for getting your applications ready for multi- cloud using selected tools."
"Towards Model-Driven Multi-Cloud Resource Management","https://scispace.com/paper/towards-model-driven-multi-cloud-resource-management-4pg5jv6gpo","2016","","","Fawaz Paraiso
Stéphanie Challita
Yahya Al-Dhuraibi
Philippe Merle","","https://hal.inria.fr/hal-01534785/document","Multi-Cloud computing has established itself as a paradigm of choice for acquiring resources from different providers and get the best of each of them to run their applications. However, managing resources in Multi-Cloud remains a challenging task. Several multi-cloud libraries based approaches include Apache Libcloud, Apache jclouds, δ-cloud, Daseincloud, fog, and pkgcloud exist in the cloud market. But these are still low level as Multi-Cloud management tasks must always be programmed. Therefore, application platforms are need to help developers to succeed. In this paper we give a model-driven approach for managing resources of multiple clouds at high level. We illustrate our proposal by providing a prototype of Multi-Cloud Designer for managing resource from multiple clouds.","This paper gives a model-driven approach for managing resources of multiple clouds at high level and illustrates it by providing a prototype of Multi-Cloud Designer for managing resource from multiple clouds."
"Optimizing Cloud Computing Performance: A Comparative Study of Hybrid and Multi-Cloud Architectures","https://scispace.com/paper/optimizing-cloud-computing-performance-a-comparative-study-vl7w2k9hy24m","2024","Journal Article","Journal of Sustainable Solutions.","Mukta Sharma","10.36676/j.sust.sol.v1.i4.47","","The scalability, flexibility, and cost-efficiency offered by cloud computing have completely transformed the way organisations and enterprises handle their IT infrastructure. There has been a lot of buzz around hybrid and multi-cloud architectures recently due to the rising demand for efficient and dependable cloud services. To prevent vendor lock-in and increase redundancy, hybrid cloud architectures mix on-premises infrastructure with public and private cloud environments, while multi-cloud makes use of numerous cloud service providers. The performance optimisation methodologies of hybrid and multi-cloud systems are the main subject of this paper's comparative investigation. Using metrics like efficiency, adaptability, security, scalability, and performance, we compare and contrast the two designs and highlight their respective benefits and drawbacks. We also investigate and assess the effects of numerous optimisation methods on the system's overall performance, such as load balancing, resource allocation, and network performance management. The study's overarching goal is to help businesses optimise their cloud computing strategies by illuminating the factors that should be considered when choosing an architecture. ","This study compares hybrid and multi-cloud architectures, evaluating their performance optimization methods, benefits, and drawbacks, and assessing the impact of load balancing, resource allocation, and network performance management on overall system performance."
"Autonomous Multi-Cloud Application Deployment and Optimized Management Using Open Source Frameworks","https://scispace.com/paper/autonomous-multi-cloud-application-deployment-and-optimized-1d5qeuevs6","2020","Proceedings Article","International Conference on Autonomic Computing","Marta Rozanska
Geir Horn","10.1109/ACSOS-C51401.2020.00072","","The dynamic development of Cloud Computing with the introduction of novel Cloud Computing models creates new challenges for the Cloud deployment. This tutorial describes how to implement Multi-Cloud native strategies using an advanced open source framework that allows for Cloud agnostic Cross-Cloud deployment and optimized management of a Cloud application based on flexible monitoring, context aware maximization of the application owner’s utility of the deployed application, and autonomic reconfiguration based on the application’s current execution context. In this tutorial, we provide a practical introduction to the Multi-Cloud application modelling, configuration, deployment, and adaptation. All stages of the Cloud deployment planning and designing process will be shown. Also, all the key steps in the deployment and autonomic application management will be demonstrated.","This tutorial describes how to implement Multi-Cloud native strategies using an advanced open source framework that allows for Cloud agnostic Cross-Cloud deployment and optimized management of a Cloud application based on flexible monitoring, context aware maximization of the application owner's utility of the deployed application, and autonomic reconfiguration based on the application’s current execution context."
"Hybrid Clouds Arising from Software as a Service Adoption: Challenges, Solutions, and Future Research Directions","https://scispace.com/paper/hybrid-clouds-arising-from-software-as-a-service-adoption-2olp1iwj","2022","Journal Article","ACM Computing Surveys","Michael J. Seifert
Stephan Kühnel
Stefan Sackmann","10.1145/3570156","https://scispace.com/pdf/hybrid-clouds-arising-from-software-as-a-service-adoption-2olp1iwj.pdf","Information technology (IT) departments are increasingly challenged to replace legacy applications with novel public cloud software as a service (SaaS) to innovate the organization's business processes. The resulting hybrid cloud is formed by integrating the added SaaS with existing IT services. The decision to adopt SaaS in such a hybrid cloud service composition requires appropriate consideration of the respective service level agreements (SLA) to ensure the proper execution of the supported business process. Previous studies focused strongly on cloud service selection or SLA negotiation rather than functionally desired SaaS adoption from the perspective of the hybrid cloud provider as integrator. This research paper identifies economic and technical issues in hybrid cloud arising from SaaS adoption and discusses challenges and existing solutions. A structured literature survey revealed that 52 issues in 36 identified publications are transferable to our context. These issues were classified in six different challenges. We were able to explore the relations between solution artifacts of various challenges and provide guidance for future research concerning hybrid clouds. The relations between the challenges are also found to vary in their research maturity and offer promising fields for further research.","In this article , the authors identify economic and technical issues in hybrid cloud arising from SaaS adoption and discuss challenges and existing solutions and explore the relations between solution artifacts of various challenges and provide guidance for future research concerning hybrid clouds."
"Policy-based Deployment in a Hybrid and Multicloud Environment","https://scispace.com/paper/policy-based-deployment-in-a-hybrid-and-multicloud-19in34eh3h","2019","Proceedings Article","International Conference on Cloud Computing and Services Science","Giuseppe Di Modica
Orazio Tomarchio
Hao Wei
Joaquín Salvachúa Rodríguez","10.5220/0007726503880395","","Hybrid and multi-cloud become prominent infrastructure strategy of enterprise. However, the complexity of such infrastructure is a considerable challenge. It is common to see that multi-cloud infrastructure is divided into several smaller units to facilitate the management. The division criteria are geolocation, cost, security, etc. Therefore, how to manage application deployment in such partitioned environment is an intriguing topic of multi-cloud management. We propose a policy-based deployment in multi-cloud infrastructure, which contains policy evaluation and TOSCA standard based orchestration. The system architecture is introduced and a case study with two empirical scenarios is discussed. The results indicate that the proposed policy-based deployment is useful in finding suitable resource and improving deployment efficiency.","This work proposes a policy-based deployment in multi-cloud infrastructure, which contains policy evaluation and TOSCA standard based orchestration and results indicate that the proposed policy- based deployment is useful in finding suitable resource and improving deployment efficiency."
"Multicloud service composition: A survey of current approaches and issues","https://scispace.com/paper/multicloud-service-composition-a-survey-of-current-2m67j50e2g","2018","Journal Article","Journal of Software: Evolution and Process","Fatma Lahmar
Haithem Mezni","10.1002/SMR.1947","","During the last decade, cloud computing became a natural choice to host and provide various computing resources as on‐demand services. To better satisfy user requirements, cloud services m...","A systematic literature review on multicloud service composition is provided, including a background on service composition in single clouds, the multicLoud taxonomy, and how service composition was tackled by researchers in multicl Loud environments are studied."
"State-of-the-Art Architectures for Interoperability of Heterogeneous Clouds","https://scispace.com/paper/state-of-the-art-architectures-for-interoperability-of-74spwjfb","2022","Proceedings Article","2022 IEEE 16th International Conference on Advanced Trends in Radioelectronics, Telecommunications and Computer Engineering (TCSET)","Anton Caceres
Larysa Globa","10.1109/tcset55632.2022.9766965","","Cloud computing provides convenient access to abstract computational resources over the Internet. In addition to common services like virtual machines, cloud providers are offering own proprietary domain-specific services and frameworks. The absence of common standards and interfaces makes it difficult to connect services of different clouds, migrate between them, or to distribute tasks across various providers. Extensive research in industry and academia has partially addressed the problem of vendor lock-in for cloud migration, however, no solutions are known to enable running applications in a dynamic multi-cloud infrastructure on a permanent basis. This paper describes state-of-the art of cloud infrastructure and considers the combined usage of multiple providers. It analyses approaches of multi-cloud usage that takes advantage of combining platform-specific features of different cloud providers.","This paper describes state of the art of cloud infrastructure and considers the combined usage of multiple providers and analyses approaches of multi-cloud usage that takes advantage of combining platform-specific features of different cloud providers."
"Orchestrating Hybrid Cloud Deployment: An Overview","https://scispace.com/paper/orchestrating-hybrid-cloud-deployment-an-overview-3078we4vse","2014","Journal Article","IEEE Computer","Edwin Sturrus
Olga Kulikova","10.1109/MC.2014.159","","Balancing enterprise control over cloud data with hybrid cloud benefits will increasingly require cloud ""orchestration.""","The cloud orchestration framework proposed can both facilitate the hybrid cloud adoption process and help enterprises establish centralized control over multiple clouds."
"A Survey on Autonomic Multi-cloud Computing","https://scispace.com/paper/a-survey-on-autonomic-multi-cloud-computing-3qnbi92p","2022","Proceedings Article","","Diego Cananea Nobrega De Azevedo
Carlos Ferraz","10.1109/CloudCom55334.2022.00015","","Multi-cloud computing has emerged in the last years to address problems like avoiding vendor lock-in and improving resilience in cloud computing. Recent reports have shown a growing interest from companies in this type of technology. On the other hand, architecting and managing a multi-cloud environment is more complex and brings challenges to be tackled. This work aims to understand how autonomic computing (AC) can help to solve multi-cloud problems. We surveyed six research databases and applied a methodology using objective criteria to select studies and analyze them. The results showed that complexity is the main reason for using AC. In addition, we found that most solutions are reactive and use static thresholds. Among the challenges, we noticed that a factor is the lack of standardization in both areas.","In this article , the authors surveyed six research databases and applied a methodology using objective criteria to select studies and analyze them and found that complexity is the main reason for using autonomic computing."
"A Survey on Autonomic Multi-cloud Computing","https://scispace.com/paper/a-survey-on-autonomic-multi-cloud-computing-kvq0bj8f","2022","Proceedings Article","","","10.1109/cloudcom55334.2022.00015","","Multi-cloud computing has emerged in the last years to address problems like avoiding vendor lock-in and improving resilience in cloud computing. Recent reports have shown a growing interest from companies in this type of technology. On the other hand, architecting and managing a multi-cloud environment is more complex and brings challenges to be tackled. This work aims to understand how autonomic computing (AC) can help to solve multi-cloud problems. We surveyed six research databases and applied a methodology using objective criteria to select studies and analyze them. The results showed that complexity is the main reason for using AC. In addition, we found that most solutions are reactive and use static thresholds. Among the challenges, we noticed that a factor is the lack of standardization in both areas. ","In this paper , the authors surveyed six research databases and applied a methodology using objective criteria to select studies and analyze them and found that complexity is the main reason for using autonomic computing."
"Defining Cross-Cloud Systems","https://scispace.com/paper/defining-cross-cloud-systems-2b4xwdrail","2016","Posted Content","arXiv: Distributed, Parallel, and Cluster Computing","Yehia Elkhatib","","https://arxiv.org/pdf/1602.02698.pdf","Recent years have seen an increasing number of cross-cloud architectures, i.e. systems that span across cloud provisioning boundaries. However, the cloud computing world still lacks any standards in terms of programming interfaces, which has a knock-on effect on the costs associated with interoperability and severely limits the flexibility and portability of applications and virtual infrastructures. This paper outlines the different types of cross-cloud systems, and the associated design decisions.","This paper outlines the different types of cross-cloud systems, and the associated design decisions."
"An Approach to Orchestrating and Connecting Workloads Across Multi-clouds","https://scispace.com/paper/an-approach-to-orchestrating-and-connecting-workloads-across-4xcat9np","2022","Book Chapter","International Conference on P2P, Parallel, Grid, Cloud and Internet Computing","Humberto José de Sousa
Douglas Dyllon Jeronimo de Macedo","10.1007/978-3-031-19945-5_4","","AbstractNowadays, cloud providers cannot serve applications with low latency requirements. It is possible to run applications closer to the user through Fog and Edge computing. This article presents an architecture capable of orchestrating applications across multi-clouds. We used a fake application composed of six microservices to measure its latency in five different scenarios. Tests showed that the orchestrator allowed connecting data centers in different regions. It was also possible for applications in different data centers to communicate directly through proxies and with security. We observed that in scenarios where part of the microservices ran only on Fog or Fog and Edge, there was lower latency than microservices running on the cloud.KeywordsOrchestrationMulti-cloudService mesh ","In this article , an architecture capable of orchestrating applications across multi-clouds is presented, which allows applications in different data centers to communicate directly through proxies and with security, and shows that in scenarios where part of the microservices ran only on Fog or Fog and Edge, there was lower latency than microservices running on the cloud."
"A Survey of Resource Management Challenges in Multi-cloud Environment: Taxonomy and Empirical Analysis","https://scispace.com/paper/a-survey-of-resource-management-challenges-in-multi-cloud-2gfikxs79s","2018","Journal Article","IEEE International Conference on High Performance Computing, Data, and Analytics","Bandar Aldawsari
Thar Baker
Muhammad Asim
Zakaria Maamar
Dhiya Al-Jumeily
Mohammed Al-Khafajiy","10.32010/26166127.2018.1.1.51.65","https://scispace.com/pdf/a-survey-of-resource-management-challenges-in-multi-cloud-2gfikxs79s.pdf","Cloud computing has seen a great deal of interest by researchers and industrial firms since its first coined Different perspectives and research problems, such as energy efficiency, security and threats, to name but a few, have been dealt with and addressed from cloud computing perspective However, cloud computing environment still encounters a major challenge of how to allocate and manage computational resources efficiently Furthermore, due to the different architectures and cloud computing networks and models used (ie, federated clouds, VM migrations, cloud brokerage), the complexity of resource management in the cloud has been increased dramatically Cloud providers and service consumers have the cloud brokers working as the intermediaries between them, and the confusion among the cloud computing parties (consumers, brokers, data centres and service providers) on who is responsible for managing the request of cloud resources is a key issue In a traditional scenario, upon renting the various cloud resources from the providers, the cloud brokers engage in subletting and managing these resources to the service consumers However, providers’ usually deal with many brokers, and vice versa, and any dispute of any kind between the providers and the brokers will lead to service unavailability, in which the consumer is the only victim Therefore, managing cloud resources and services still needs a lot of attention and effort This paper expresses the survey on the systems of the cloud brokerage resource management issues in multi-cloud environments","The survey on the systems of the cloud brokerage resource management issues in multi-cloud environments is expressed, which shows that managing cloud resources and services still needs a lot of attention and effort."
"Supporting the Development and Operation of Multi-cloud Applications: The MODAClouds Approach","https://scispace.com/paper/supporting-the-development-and-operation-of-multi-cloud-4zlu5eqyb6","2013","Proceedings Article","Symbolic and Numeric Algorithms for Scientific Computing","Elisabetta Di Nitto
Marcos Aurélio Almeida da Silva
Danilo Ardagna
Giuliano Casale
Ciprian Dorin Craciun
Nicolas Ferry
Victor Muntes
Arnor Solberg","10.1109/SYNASC.2013.61","","Vendor lock-in and cloud outages are two importantchallenges that make IT managers reluctant in widely adopting thecloud within the enterprise. Vendor lock-in happens when the adoptionof cloud provider-specific technologies and APIs forces consumers tostay with the same provider even if they would like to change. Cloudoutages can happen to any provider, as the events of the last yearshave largely demonstrated, and have a critical impact on the actualreliability of cloud applications. A solution to both problems couldbe to support application developers and operators in the adoption ofa multi-cloud approach: applications are built to run andreplicate on different clouds, and mechanisms for fast switching froma cloud installation to the other are offered. In the MODACloudsproject we pursue this approach and rely on model-driven developmentcombined with risk analysis and quality prediction. In this paper weprovide an overview of our approach and present the architecture ofthe corresponding platform.","An overview of the MODAClouds project is provided and the architecture of the corresponding platform is presented, which relies on model-driven development combined with risk analysis and quality prediction."
"Automated cloud resource orchestration","https://scispace.com/paper/automated-cloud-resource-orchestration-48rmwoyt6e","2012","","","Boon Thau Loo
Changbin Liu","","","Realizing Infrastructure-as-a-Service (IaaS) cloud requires a control platform for orchestrating the provisioning, configuration, management and decommissioning of a distributed set of diverse cloud resources (i.e., compute, storage, network) serving different clients. Cloud resource orchestration is challenging due to the rapid growth of data centers, the high failure rate of commodity hardware, the enforcement of service and engineering rules, the increasing sophistication of cloud services, and the requirement to fulfill provider operational objectives and customer service level agreements (SLAs). 
Towards addressing these challenges, this dissertation makes following contributions: (1) An automated resource orchestration platform that allows cloud operators to declaratively specify optimization goals and constraints given provider operational objectives and customer SLAs. Based on these specifications, orchestration commands are automatically generated to optimize resource configurations and allocations within the cloud; (2) A highly available transactional resource orchestration platform for building IaaS cloud infrastructures. Transactional orchestration procedures automatically guarantee atomicity, consistency, isolation and durability (ACID) properties for cloud operations. Transactional semantics provide a clean abstraction which enables cloud operators to focus on developing high level cloud services without worrying about the complexities of accessing and managing underlying volatile distributed resources. 
We present the design and implementation of our transactional automated cloud orchestration platform. Using realistic scenarios and workloads derived from production cloud services, we demonstrate that our platform is able to automatically orchestrate compute, storage, and network resources within and across geographically distributed data centers to meet operational objectives and SLAs.","An automated resource orchestration platform that allows cloud operators to declaratively specify optimization goals and constraints given provider operational objectives and customer service level agreements (SLAs) and a highly available transactional resource orchestrate platform for building IaaS cloud infrastructures."
"Conductor: orchestrating the clouds","https://scispace.com/paper/conductor-orchestrating-the-clouds-1yxjy4wky1","2010","Proceedings Article","","Alexander Wieder
Pramod Bhatotia
Ansley Post
Rodrigo Rodrigues","10.1145/1859184.1859197","","Cloud computing enables customers to access virtually unlimited resources on demand and without any fixed upfront cost. However, the commoditization of computing resources imposes new challenges in how to manage them: customers of cloud services are no longer restricted to the resources they own, but instead choose from a variety of different services offered by different providers, and the impact of these choices on price and overall performance is not always clear. Furthermore, having to take into account new cloud products and services, the cost of recovering from faults, or price fluctuations due to spot markets makes the picture even more unclear.This position paper highlights a series of challenges that must be overcome in order to allow customers to better lever-age cloud resources. We also make the case for a system called Conductor that automatically manages resources in cloud computing to meet user-specifiable optimization goals, such as minimizing monetary cost or completion time. Finally, we discuss some of the challenges we will face in building such a system.","The case is made for a system called Conductor that automatically manages resources in cloud computing to meet user-specifiable optimization goals, such as minimizing monetary cost or completion time."
