"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Rubacon: automated support for model-based compliance engineering","https://scispace.com/paper/rubacon-automated-support-for-model-based-compliance-2dc8cc1qb4","2008","Proceedings Article","International Conference on Software Engineering","Sebastian Höhn
Jan Jürjens","10.1145/1368088.1368228","https://rgse.uni-koblenz.de/jj/publications/papers/icse08tooltalk.pdf","Compliance frameworks, laws and regulations such as Sarbanes Oxley, Basel II, Solvency II, HIPAA etc. demand from companies in a more and more rigorous way to demonstrate that their organisation, processes and supporting IT landscape implement and follow a set of guidelines at differing levels of abstraction. The work presented in this paper aims to contribute to a software engineering process which is driven by security, risk and compliance management considerations. We concentrate on a part of this approach that focusses on the question how one can use software engineering methods and tools to enforce that the configuration of a system enforces the security policies that arise from business compliance regulations. We present tool support for Model-based Compliance Engineering, i.e. for the model-based development and analysis of software configurations that ensures compliance with security policies. It allows one to check UML models of business applications and their configuration data for adherence to security policies and compliance requirements. The tool is based on standardized data formats, such as UML and XML, which makes its integration into existing business architectures as efficient as possible.","This paper presents tool support for Model-based Compliance Engineering, i.e. for the model-based development and analysis of software configurations that ensures compliance with security policies, which allows one to check UML models of business applications and their configuration data for adherence to security policies and compliance requirements."
"Assimilating and Optimizing Software Assurance in the SDLC: A Framework and Step-Wise Approach","https://scispace.com/paper/assimilating-and-optimizing-software-assurance-in-the-sdlc-a-41gitpgshc","2010","Journal Article","International Journal of Secure Software Engineering","Aderemi O. Adeniji
Seok-Won Lee","10.4018/JSSE.2010100104","","Software Assurance is the planned and systematic set of activities that ensures software processes and products conform to requirements while standards and procedures in a manner that builds trusted systems and secure software. While absolute security may not yet be possible, procedures and practices exist to promote assurance in the software lifecycle. In this paper, the authors present a framework and step-wise approach towards achieving and optimizing assurance by infusing security knowledge, techniques, and methodologies into each phase of the Software Development Lifecycle SDLC.","A framework and step-wise approach towards achieving and optimizing assurance by infusing security knowledge, techniques, and methodologies into each phase of the Software Development Lifecycle SDLC is presented."
"Toward (Semi-) Automated End-to-End Model-driven Compliance Framework.","https://scispace.com/paper/toward-semi-automated-end-to-end-model-driven-compliance-gpvbyz55t5","2016","","","Sagar Sunkle
Deepali Kholkar","","http://ceur-ws.org/Vol-1561/paper6.pdf","For modern enterprises, compliance to regulations has become increasingly important. Yet, substantial manual interventions and lack of interoperable models of various compliance aspects contribute to an ineffective implementation and rising costs of compliance. We propose a (semi-) automated end-to-end compliance framework that has the potential to address these challenges. Our contributions are twofold. We first describe how reliance on domain experts and non-holistic treatment of compliance poses severe problems. We then propose a framework on top of our prior work to address the same. Ongoing explorations suggest that such a framework can better equip enterprises for efficient and effective compliance.","This work describes how reliance on domain experts and non-holistic treatment of compliance poses severe problems and proposes a (semi-) automated end-to-end compliance framework that has the potential to address these challenges."
"PIACERE: Programming trustworthy Infrastructure As Code in a Secure Framework","https://scispace.com/paper/piacere-programming-trustworthy-infrastructure-as-code-in-a-414zdsvdvd","2021","","","Juncal Alonso
Christophe Joubert
Leire Orue-Echevarria
Matteo Pradella
Daniel Vladušič","","","Infrastructure-as-Code (IaC), enables the automation of several deployment, configuration and management tasks. IaC has a lot of potential in cloud computing as it results in a significant saving of time when an application needs to be redeployed on a different set of resources, even running on different infrastructures. Unfortunately, IaC still suffers from some important issues, such as the large variety of competing tools or the strong orientation toward the cloud, leaving aside e.g. the edge. Also, trustworthiness and security aspects of are often left for the end of the cycle, where errors and vulnerabilities are often too late or too expensive to correct. We present here the PIACERE project, which provides tools, methods and techniques for the Infrastructure-as-Code approach. The project will make the creation of IaC more accessible to designers, developers and operators, increasing the quality, security, trustworthiness and evolvability of infrastructural code while ensuring its business continuity by providing self-healing mechanisms anticipation of failures and violations.","The PIACERE project is presented, which provides tools, methods and techniques for the Infrastructure-as-Code approach to make the creation of IaC more accessible to designers, developers and operators, increasing the quality, security, trustworthiness and evolvability of infrastructural code while ensuring its business continuity by providing self-healing mechanisms anticipation of failures and violations."
"From Regulatory Policies to Event Monitoring Rules: Towards Model-Driven Compliance Automation","https://scispace.com/paper/from-regulatory-policies-to-event-monitoring-rules-towards-otwqbqf7kw","2006","","","Christopher J. Giblin
Samuel Muller
Birgit Pfitzmann","","","The complexity and costs of conforming to regulatory objectives in large enterprises has drastically heightened the need for consistent and automated approaches to managing compliance. To uniformly describe and manage compliance policies in distributed and heterogeneous IT environments, we have proposed a compliance metamodel for formally capturing regulatory requirements and managing them in a systematic lifecycle. A key aspect in automating compliance involves the monitoring of application events to determine whether business processes and applications operate within the parameters set forth in formal compliance policies. We show how subsets of the regulations, industry guidances or best practices that are expressed in terms of the metamodel can be (semi-)automatically transformed into event monitoring rules with the help of temporal rule patterns. Using examples of regulatory requirements, we demonstrate their formalization in compliance policies and their automated transformation into event correlation rules.","It is shown how subsets of the regulations, industry guidances or best practices expressed in terms of the metamodel can be (semi-)automatically transformed into event monitoring rules with the help of temporal rule patterns."
"DECIDE: DevOps for Trusted, Portable and Interoperable Multi-cloud Applications Towards the Digital Single Market","https://scispace.com/paper/decide-devops-for-trusted-portable-and-interoperable-multi-5amb0rzvim","2019","Book Chapter","Product Focused Software Process Improvement","Leire Orue-Echevarria
Juncal Alonso
Marisa Escalante
Kyriakos Stefanidis
Lorenzo Blasi","10.1007/978-3-030-35333-9_45","https://scispace.com/pdf/decide-devops-for-trusted-portable-and-interoperable-multi-5amb0rzvim.pdf","The transformation from a product to service economy means that companies need to become software service providers as well as consumers Cloud enables greater business agility by making IT infrastructure more flexible The current trends of deploying applications following a hybrid cloud, multi-cloud or cross-cloud architecture, as well as the design, development and operation of multi-cloud native applications based on microservices present several challenges for their developers and operators This paper presents a solution implemented in the context of the European project DECIDE which aims to support DevOps teams in the design, pre-deployment, contracting, deployment and operation of multi-cloud native applications with the provisioning of an integrated framework The project is entering its late phase, in which the DevOps framework is currently being validated and evaluated in various use cases","This paper presents a solution implemented in the context of the European project DECIDE which aims to support DevOps teams in the design, pre-deployment, contracting, deployment and operation of multi-cloud native applications with the provisioning of an integrated framework."
"Security as code: Transforming DevSecOps through CI/CD Integration","https://scispace.com/paper/security-as-code-transforming-devsecops-through-ci-cd-vardsilu587c","2025","Journal Article","World Journal of Advanced Engineering Technology and Sciences","Sundeep Vijayaraghavan","10.30574/wjaets.2025.15.1.0446","","Security as Code (Sac) represents a transformative approach to addressing the critical challenge of balancing rapid software delivery with robust security measures. By embedding security directly into continuous integration and continuous deployment pipelines, Sac enables organizations to automate, standardize, and scale security practices throughout the software development lifecycle. This integration transforms security from a bottleneck into an enabler of development velocity while significantly enhancing risk posture. The article explores the theoretical framework of Sac, including its foundations in immutability, shift-left principles, and automated feedback mechanisms. Implementation strategies within Jenkins pipelines highlight practical approaches to security scanning integration, policy as code, secrets management, and compliance automation. The organizational impact of Sac implementation extends beyond technical improvements to catalyze cultural transformation, breaking down traditional silos between development, operations, and security teams. Despite compelling benefits, challenges persist in tool integration, skills availability, governance requirements, and cultural resistance. When properly addressed, these obstacles give way to a security model that is more consistent, efficient, and effective than traditional approaches, ultimately enabling organizations to build more resilient systems without Sacrificing delivery speed. ","""Security as Code integrates security into CI/CD pipelines, automating and standardizing practices to balance delivery speed with robust security, transforming security from a bottleneck to an enabler of development velocity and enhancing risk posture through immutability, shift-left principles, and automated feedback."""
"Secure DevOps Pipelines for Continuous Compliance in Oracle– Cassandra Hybrid Systems","https://scispace.com/paper/secure-devops-pipelines-for-continuous-compliance-in-oracle-i9q7hybh6xez","2024","Journal Article","","Sai Vamsi Kiran Gummadi","10.62643/ijerst.v20.n4.pp300-307","","Hybrid data platforms that pair Oracle RDBMS with Apache Cassandra deliver both ACID guarantees and internet-scale availability, yet they complicate security and regulatory compliance. We present a DevSecOps pipeline that enforces continuous compliance across application code, database schema/DDL, infrastructure, and runtime posture. Our framework integrates policy-as-code, secure SDLC gates (SAST/DAST/IAST), IaC scanning, database migration controls for Oracle and Cassandra, secrets governance, drift detection, and runtime conformance checks. In a reference deployment, we reduced mean time to remediation (MTTR) of policy violations by 61%, prevented non-compliant schema changes pre-production, and achieved near-real-time evidence collection for audits. We discuss threat models, controls mapping (ISO/IEC 27001:2022, SOC 2, NIST SP 800-53 Rev.5, PCI DSS 4.0, GDPR, HIPAA, CIS Benchmarks), and trade-offs between speed and assurance. ","This study presents a DevSecOps pipeline for continuous compliance in Oracle-Cassandra hybrid systems, integrating policy-as-code, secure SDLC gates, IaC scanning, and runtime conformance checks to reduce MTTR by 61% and ensure regulatory compliance."
"A Survey of Policy-Based Management Approaches for Service Oriented Systems","https://scispace.com/paper/a-survey-of-policy-based-management-approaches-for-service-2i1ferk8na","2008","Proceedings Article","Australian Software Engineering Conference","Tan Phan
Jun Han
Jean-Guy Schneider
T. Ebringer
T. Rogers","10.1109/ASWEC.2008.4483228","https://researchbank.swinburne.edu.au/file/e5f7c797-0847-4f18-8dac-47df7954bfd3/1/PDF (Published version).pdf","Policy based management in service oriented architecture (SOA) allows organizations to apply rules and regulations on their business processes. Policy has long been employed in the management of traditional distributed systems and many policy frameworks have been proposed. However, SOA differs in several aspects to traditional systems thus there is a unique set of requirements for an effective SOA policy system. In this paper, we evaluate five popular policy frameworks which are IETF, Ponder, KAoS, Rei and WS-policy against a number of general and SOA-specific criteria to identify what features of these existing systems can be adopted for SOA and what are not. We then, based on their feature sets, discuss the applicability of the frameworks for SOA management.","This paper evaluates five popular policy frameworks which are IETF, Ponder, KAoS, Rei and WS-policy against a number of general and SOA-specific criteria to identify what features of these existing systems can be adopted for SOA and what are not."
"A Survey of Policy-Based Management Approaches for Service Oriented Systems","https://scispace.com/paper/a-survey-of-policy-based-management-approaches-for-service-rwmy41ztclq6","","","","Tan Phan
Jun Han
Jean-Guy Schneider
Tim Ebringer
Tony Rogers","10.1109/aswec.2008.56","","Policy based management in service oriented architecture (SOA) allows organizations to apply rules and regulations on their business processes. Policy has long been employed in the management of traditional distributed systems and many policy frameworks have been proposed. However, SOA differs in several aspects to traditional systems thus there is a unique set of requirements for an effective SOA policy system. In this paper, we evaluate five popular policy frameworks which are IETF, Ponder, KAoS, Rei and WS-policy against a number of general and SOA-specific criteria to identify what features of these existing systems can be adopted for SOA and what are not. We then, based on their feature sets, discuss the applicability of the frameworks for SOA management.","This paper surveys five policy frameworks (IETF, Ponder, KAoS, Rei, WS-policy) for Service Oriented Systems, evaluating their features against general and SOA-specific criteria to identify applicability for SOA management and potential adoption."
"Policy modeling and compliance verification in enterprise software systems: A survey","https://scispace.com/paper/policy-modeling-and-compliance-verification-in-enterprise-3ac6ykosor","2012","Proceedings Article","","George Chatzikonstantinou
Kostas Kontogiannis","10.1109/MESOCA.2012.6392600","","During the past few years we are witnessing a paradigm shift in enterprise computing, from the classic host-based service-oriented architecture pattern, to a more complex or elastic computing pattern that facilitates the provision of on-demand computing resources. This new computing paradigm offers numerous advantages but also, poses significant challenges. Advantages are related to the flexibility service providers have on deploying virtual resources on as-needed-basis, providing thus opportunities for large scale computing capabilities, while limiting the total cost of ownership. However, these benefits come at the cost of the user partially losing control over the deployed resources and the cost managing platforms and applications that are now provisioned at an unprecedented rate and interaction complexity. In order to address the above challenges, a service management and service assurance framework is required, whereby policies should be formally modeled, and consequently be verified against runtime system behavior models. In this paper, we survey a number of policy modeling and policy compliance verification techniques and we propose a corresponding basic taxonomy for these.","A number of policy modeling and policy compliance verification techniques are surveyed and a corresponding basic taxonomy is proposed for these and it is proposed that policies should be formally modeled, and consequently be verified against runtime system behavior models."
"Software Engineering in a Governed World: Opportunities and Challenges","https://scispace.com/paper/software-engineering-in-a-governed-world-opportunities-and-59lyet95sl","2020","Proceedings Article","International Conference on Software Engineering","R. P. Jagadeesh Chandra Bose
Kapil Singi
Vikrant Kaulgud
Sanjay Podder
Adam P. Burden","10.1145/3387940.3392270","","Modern software applications are becoming ubiquitous and pervasive affecting various aspects of our lives and livelihoods. At the same time, the risks to which these systems expose the organizations and end users are also growing dramatically. Governments and regulatory bodies are moving towards developing laws, regulations, and guidelines for several software applications (e.g., those that use data, are based on AI/ML etc.) across different domains. These mandates impose several challenges in the way how software is built and delivered, primary amongst them is to ensure that software and its delivery processes are compliant. There is a need for governance frameworks that enable the recording, monitoring, and analysis of various activities throughout the application development life cycle making the development processes transparent, traceable, verifiable, auditable, and adhering to regulations and best practices, thereby enabling trustworthiness of software. In this paper, we discuss about the challenges and opportunities of software engineering in the governance era.","There is a need for governance frameworks that enable the recording, monitoring, and analysis of various activities throughout the application development life cycle making the development processes transparent, traceable, verifiable, auditable, and adhering to regulations and best practices, thereby enabling trustworthiness of software."
"Towards a compliance support framework for global software companies","https://scispace.com/paper/towards-a-compliance-support-framework-for-global-software-3nicm99uos","2007","Proceedings Article","International Conference on Software Engineering","AbdelKrim Hamou-Lhadj
Abdelwahab Hamou-Lhadj","","","Regulated companies are required to comply with the laws and regulations that apply to their industries. An important aspect of these authoritative rules is directly related to the way by which software systems, used by the regulated companies, are built, tested, and maintained. As a result, many regulated companies have turned to their software vendors to request their support in the compliance efforts. For most global software vendors, this new situation represents a significant challenge. From the technological standpoint, the complexity and sheer volume of typical authoritative rules poses a serious obstacle to implementing effective compliance support strategies. From the organizational perspective, the delivery of compliance support activities requires efficient business processes, skilled and valued employees, and a strong governance model with commitment at all management levels. To address these issues, we present a compliance support framework that aims to facilitate the linkage between compliance requirements, software development practices, and business process management. We believe that, if implemented properly, this framework can significantly improve the way software companies handle the increasing customer demand for compliance support. It can turn compliance support into a revenue-generating activity, and possibly a competitive advantage.","This work presents a compliance support framework that aims to facilitate the linkage between compliance requirements, software development practices, and business process management and believes that, if implemented properly, this framework can significantly improve the way software companies handle the increasing customer demand for compliance support."
"Compliance adherence in distributed software delivery: a blockchain approach","https://scispace.com/paper/compliance-adherence-in-distributed-software-delivery-a-24qq5ie2g4","2018","Proceedings Article","International Conference on Global Software Engineering","Kapil Singi
Pradeepkumar D S
Vikrant Kaulgud
Sanjay Podder","10.1145/3196369.3196383","","In this extended abstract, we propose a conceptual framework that leverages distributed ledger technology and smart contracts to create a decentralized system to capture the occurrence of interesting development activities (eg, a development build) and associated contextual data, and automatically audit and evaluate compliance to governance policies Our hypothesis is that such a framework will facilitate easier sharing of information across all participants of a distributed development team, compliance evaluation and early mitigation actions, leading to greater visibility and compliance Currently, the proof of concept we are working on is focused on sharing and compliance evaluation of the open-source components used in software development","A conceptual framework that leverages distributed ledger technology and smart contracts to create a decentralized system to capture the occurrence of interesting development activities and associated contextual data, and automatically audit and evaluate compliance to governance policies is proposed."
"Automated compliance policy enforcement in software systems","https://scispace.com/paper/automated-compliance-policy-enforcement-in-software-systems-30koj69660","2008","Patent","","Nitin Jain
Amit Bhalla
Anurag Singh
Aawardhan Logandan
Sourav Mukherjee","","","Some embodiments of the present invention provide a system that maintains a software system. During operation, the system obtains a compliance policy for the software system and monitors the software system for a violation of the compliance policy. If such a violation is detected, the system retrieves a change package associated with the violation based on the compliance policy and automatically deploys the change package to the software system to resolve the violation.","In this paper, the authors present a system that maintains a software system and monitors the software system for a violation of a compliance policy, and if such a violation is detected, retrieves a change package associated with the violation based on the compliance policy and automatically deploys the change package to the system to resolve the violation."
"Governance Policies for Verification and Validation of Service Choreographies .","https://scispace.com/paper/governance-policies-for-verification-and-validation-of-4cqsbf890u","2012","Book Chapter","International Conference on Web Information Systems and Technologies","Antonia Bertolino
Guglielmo De Angelis
Andrea Polini","10.1007/978-3-642-36608-6_6","","The Future Internet (FI) sustains the emerging vision of a software ecosystem in which pieces of software, developed, owned and run by different organizations, can be dynamically discovered and bound to each other so to readily start to interact. Nevertheless, without suitable mechanisms, paradigms and tools, this ecosystem is at risk of tending towards chaos. Indeed the take off of FI passes through the introduction of paradigms and tools permitting to establish some discipline. Choreography specifications and Governance are two different proposals which can contribute to such a vision, by permitting to define rules and functioning agreements both at the technical level and at the social (among organizations) level. In this paper we discuss such aspects and introduce a policy framework so to support a FI ecosystem in which V&V activities are controlled and perpetually run so to contribute to the quality and trustworthiness perceived by all the involved stakeholders.","This paper discusses aspects and introduces a policy framework so to support a FI ecosystem in which V&V activities are controlled and perpetually run so to contribute to the quality and trustworthiness perceived by all the involved stakeholders."
"A Security Compliance-by-Design Framework Utilizing Reusable Formal Models","https://scispace.com/paper/a-security-compliance-by-design-framework-utilizing-reusable-18howcgbbl","2023","Proceedings Article","","Quentin Rouland
Stojanche Gjorcheski
Jason Jaskolka","10.1109/qrs-c60940.2023.00054","","In recent years, increasing concerns about the security of critical infrastructure have led to the development of various security standards, policies, and regulations. Consequently, it has become essential for any organization responsible for such infrastructure to ensure that their system software architecture complies with these security guidelines. As a result, in this paper we propose a methodology to enhance the security of software systems by incorporating compliance verification from the early stages of design, thereby proactively addressing potential flaws. Furthermore, we present a novel method for modeling a security compliance baseline based on the specification and reuse of analysis models targeting standards, policies, and regulations. This approach streamlines the compliance process, facilitating adherence to multiple security standards while promoting the reuse of security compliance analysis models. To demonstrate the practicality of the suggested framework and technique, we illustrate representative architecture compliance checks on a Supervisory Control and Data Acquisition (SCADA) system.","A novel method for modeling a security compliance baseline based on the specification and reuse of analysis models targeting standards, policies, and regulations is presented, facilitating adherence to multiple security standards while promoting the reuse of security compliance analysis models."
"Embracing policy engineering","https://scispace.com/paper/embracing-policy-engineering-1rigry7qg9","2010","Proceedings Article","International Conference on Software Engineering","Kathi Fisler
Shriram Krishnamurthi
Daniel J. Dougherty","10.1145/1882362.1882385","https://scispace.com/pdf/embracing-policy-engineering-1rigry7qg9.pdf","Declarative policies play a central role in many modern software systems. Engineering policies and their interactions with programs raises many interesting open questions.","Declarative policies play a central role in many modern software systems and their interactions with programs raises many interesting open questions."
"Security Policy Enforcement and Behavioral Threat Detection in DevSecOps Pipelines","https://scispace.com/paper/security-policy-enforcement-and-behavioral-threat-detection-rq4gc9he8czw","2022","Journal Article","European journal of technology","Khaja Kamaluddin","10.47672/ejt.2723","","Purpose: The evolution of DevSecOps reflects a critical shift from traditional DevOps by embedding security seamlessly throughout the software development lifecycle. This research explores the convergence of security policy enforcement with behavioral threat detection within CI/CD pipelines, focusing on practices and tools. We discuss the limitations of legacy DevOps security approaches, including late-stage vulnerability identification and insufficient runtime protection, and highlight the rising need for behavior-based detection to counter advanced threats and insider breaches. Materials and Methods: While static analysis and Infrastructure-as-Code scanning are useful strategies for evaluating security policies, a more comprehensive approach examines both compliance-focused tools and behavioral monitoring techniques. Findings: Compliance as-code frameworks define policies that are automatically checked, yet anomaly detection within system calls, container events, and source code changes offers a dynamic perspective on threats. Previously, integration of these checks into CI/CD platforms like Jenkins and GitLab relied on manual security reviews of alerts and build checkpoints to demonstrate how security checkpoints and alerts were managed before the adoption of AI-driven automation. Through case studies such as the Solar Winds breach and practical pipeline examples, we illustrate how combined policy and behavior-based controls can enhance threat prevention. However, we also identify the significant challenges to solutions, including high false positive rates and limited cross-layer correlation capabilities. Unique Contribution to Theory, Practice and Policy: Finally, the article looks ahead to the anticipated future of DevSecOps, emphasizing machine learning-driven behavior modelling, unified enforcement engines, and a zero-trust approach centered on identity and behavior analytics. ","This study explores the convergence of security policy enforcement and behavioral threat detection in DevSecOps pipelines, highlighting the limitations of legacy approaches and the need for behavior-based detection to counter advanced threats and insider breaches."
"Towards Software Compliance Specification and Enforcement Using TOSCA.","https://scispace.com/paper/towards-software-compliance-specification-and-enforcement-00nvuxxt4hjb","","","","Mohammed Mubarkoot
Jörn Altmann","10.1007/978-3-030-92916-9_14","","According to the laws of software evolution, the size and complexity of software systems continue to increase over time and, simultaneously, if not maintained rigorously, the quality decreases. Quality degradation typically happens due to changes in policies, regulations, and industry requirements, which, in turn, complicates compliance management over time. Among the key challenges in managing the evolution of software are the modelling and the enforcement of compliance rules. Moreover, the gap between compliance experts and software engineers has worsened the problem. The topology and orchestration specifications for cloud applications (TOSCA), which is an OASIS standard, has the potential to offer a relief by enabling different levels of abstractions for modeling and enforcing compliance policies. This work aims at investigating the potential of using TOSCA service templates for modelling and enforcing non-functional requirements and policies. Then, it proposes an approach that maximizes involvement of stakeholders in modeling and auditing such requirements and policies. Findings can help enterprises and policy makers achieve better governance and compliance on software services.","This study investigates TOSCA's potential for modeling and enforcing compliance policies in software systems, proposing an approach to maximize stakeholder involvement and improve governance and compliance in software services through non-functional requirements and policy modeling."
"Enforcing system-wide properties","https://scispace.com/paper/enforcing-system-wide-properties-2jh8ychfw3","2004","Proceedings Article","Australian Software Engineering Conference","Michael Eichberg
M. Meizini
Thorsten Schäfer
C. Beringer
K.M. Hamel","10.1109/ASWEC.2004.1290468","","Policy enforcement is a mechanism for ensuring that system components follow certain programming practices, comply with specified rules, and meet certain assumptions. Unfortunately, the most common mechanisms used today for policy enforcement are documentation, training, and code reviews. The fundamental problem is that these mechanisms are expensive, time-consuming, and still error-prone. To cope with this problem, we present IRC (Implementation Restriction Checker), an extensible framework for automatically enforcing system-wide policies or contracts. The framework is built on top of a platform for aspect-oriented programming at the level of Java byte-code instructions and is available as an eclipse plug-in as well as a standalone application. It includes a set of directly usable checkers and can be easily extended to implement new ones.","IRC (Implementation Restriction Checker), an extensible framework for automatically enforcing system-wide policies or contracts, is presented, built on top of a platform for aspect-oriented programming at the level of Java byte-code instructions."
"Compliance-as-Code for Cybersecurity Automation in Hybrid Cloud","https://scispace.com/paper/compliance-as-code-for-cybersecurity-automation-in-hybrid-201xbkns","2022","Proceedings Article","IEEE International Conference on Cloud Computing","Vikas Agarwal
Chris Butler
Louis R. Degenaro
Arun Kumar
Anca Sailer
Gosia Steinder","10.1109/CLOUD55607.2022.00066","","Automation of cybersecurity processes has become crucial with large scale deployment of sensitive workloads in regulated on-prem, private, and public cloud environments. Regulatory and standards bodies such as Payment Card Industry (PCI), Federal Financial Institutions Examination Council (FFIEC), International Organization for Standardization (ISO), and others govern the minimal set of cybersecurity controls that an organization must implement. To meet such requirements while maintaining business agility, organizations need to modernize from manual document based compliance management to automated processes for continuous compliance. This modernized process is called compliance-as-code. In this paper, we present an architecture for compliance-as-code based on a standardized framework. We identify several design choices and our rationale behind those. Specifically, we introduce a system for manipulating compliance information in a standardized manner and a data interchange protocol for inter-operable communication of compliance information. We demonstrate the scalability of our approach and briefly describe deployment and experimental results in real world settings.","This paper introduces a system for manipulating compliance information in a standardized manner and a data interchange protocol for inter-operable communication of compliance information and demonstrates the scalability of the approach."
"Compliance-as-Code for Cybersecurity Automation in Hybrid Cloud","https://scispace.com/paper/compliance-as-code-for-cybersecurity-automation-in-hybrid-3tjwrbho","2022","Proceedings Article","","","10.1109/cloud55607.2022.00066","","Automation of cybersecurity processes has become crucial with large scale deployment of sensitive workloads in regulated on-prem, private, and public cloud environments. Regulatory and standards bodies such as Payment Card Industry (PCI), Federal Financial Institutions Examination Council (FFIEC), International Organization for Standardization (ISO), and others govern the minimal set of cybersecurity controls that an organization must implement. To meet such requirements while maintaining business agility, organizations need to modernize from manual document based compliance management to automated processes for continuous compliance. This modernized process is called compliance-as-code. In this paper, we present an architecture for compliance-as-code based on a standardized framework. We identify several design choices and our rationale behind those. Specifically, we introduce a system for manipulating compliance information in a standardized manner and a data interchange protocol for inter-operable communication of compliance information. We demonstrate the scalability of our approach and briefly describe deployment and experimental results in real world settings. ","In this article , the authors present an architecture for compliance-as-code based on a standardized framework and demonstrate the scalability of their approach and briefly describe deployment and experimental results in real world settings."
"Policy-driven infrastructure hardening using CI/CD pipelines in enterprise environments","https://scispace.com/paper/policy-driven-infrastructure-hardening-using-ci-cd-pipelines-9yycoys92c3h","2022","Journal Article","International Journal of Science and Research Archive","Rohith Aitharaju","10.30574/ijsra.2022.7.1.0280","","The way modern businesses are speeding up software implementation using CI/CD, securely managing infrastructure automatically has never been more essential. Old methods of protecting systems, made by hand and only done when problems arise, cannot catch up to what DevOps pipelines require. This research looks at using Policy-as-Code (PaC) in CI/CD pipelines to apply policy-driven hardening to infrastructure which helps maintain compliance, consistency and robustness. The research further examines basic ideas like Infrastructure as Code (IaC), managing configurations and the important security benchmarks CIS and NIST. It guides readers on how to use the following tools to ensure security when deployments are undertaken: Jenkins, GitHub Actions, Open Policy Agent (OPA) and HashiCorp Sentinel. False positives, complicated integration and resistance in the organization are discussed and solutions are given using a unified DevSecOps approach and intelligent policy engines. With this strategy, real-time enforcement of safety and compliance rules makes security an asset that helps enterprises scale, remain automated and use contextual protection. The findings end by sharing useful tips and possibilities for the future, helping businesses integrate strong security into their CI/CD workflows ","This research explores policy-driven infrastructure hardening using Policy-as-Code in CI/CD pipelines, integrating tools like Jenkins, GitHub Actions, and Open Policy Agent to ensure security, compliance, and consistency in enterprise environments."
"An End-to-End Framework for Business Compliance in Process-Driven SOAs","https://scispace.com/paper/an-end-to-end-framework-for-business-compliance-in-process-mc64ta2n3i","2010","Proceedings Article","Symbolic and Numeric Algorithms for Scientific Computing","Huy Tran
Ta'id Holmes
Ernst Oberortner
Emmanuel Mulo
Agnieszka Betkowska Cavalcante
Jacek Serafinski
Marek Tluczek
Aliaksandr Birukou
Florian Daniel
Patrícia Silveira
Uwe Zdun
Schahram Dustdar","10.1109/SYNASC.2010.52","https://scispace.com/pdf/an-end-to-end-framework-for-business-compliance-in-process-mc64ta2n3i.pdf","It is significant for companies to ensure their businesses conforming to relevant policies, laws, and regulations as the consequences of infringement can be serious. Unfortunately, the divergence and frequent changes of different compliance sources make it hard to systematically and quickly accommodate new compliance requirements due to the lack of an adequate methodology for system and compliance engineering. In addition, the difference of perception and expertise of multiple stakeholders involving in system and compliance engineering further complicates the analyzing, implementing, and assessing of compliance. For these reasons, in many cases, business compliance today is reached on aper-case basis by using ad hoc, hand-crafted solutions for specific rules to which they must comply. This leads in the long run to problems regarding complexity, understandability, and maintainability of compliance concerns in a SOA. To address the aforementioned challenges, we present in this invited paper a comprehensive SOA business compliance software framework that enables a business to express, implement, monitor, and govern compliance concerns.","A comprehensive SOA business compliance software framework that enables a business to express, implement, monitor, and govern compliance concerns in a SOA is presented."
"Demystifying Enterprise Infrastructure in FinTech: Introductory Framework to Platform Engineering, Hybrid Cloud, and Regulatory Compliance","https://scispace.com/paper/demystifying-enterprise-infrastructure-in-fintech-3btg2ojzapjo","2025","Journal Article","European journal of computer science and information technology","Satish Manchana","10.37745/ejcsit.2013/vol13n4191110","","The financial services industry has undergone a profound transformation from traditional brick-and-mortar operations to digital-first business models, necessitating robust enterprise infrastructure frameworks. This article explores the foundational elements powering modern financial institutions through three interconnected domains: platform engineering, hybrid cloud architectures, and regulatory compliance. Platform engineering establishes standardized, self-service capabilities that abstract infrastructure complexity while maintaining the specialized transaction integrity requirements critical for financial systems. Hybrid cloud architectures balance innovation agility with security controls through strategic combinations of public and private environments, addressing data sovereignty concerns and performance requirements for latency-sensitive applications. Regulatory frameworks like MiFID II, SOX, GDPR, and PCI DSS directly influence infrastructure design decisions, requiring sophisticated approaches to translate compliance requirements into technical specifications and implement them as code-driven policies. By examining these domains through a financial services lens, the article provides IT professionals, engineers, and decision-makers with a conceptual framework for understanding how secure, compliant, and scalable infrastructure supports digital transformation in financial services while ensuring operational excellence. ","This article introduces a framework for enterprise infrastructure in FinTech, exploring platform engineering, hybrid cloud architectures, and regulatory compliance to support digital transformation in financial services while ensuring security, scalability, and operational excellence."
